airline,airlineID,sourceAirport,sourceAirportID,destAirport,destAirportID,codeshare,stops,equipment,distance
3U,4608,WXN,6403,PEK,3364,,0,320,1267.4784869780121
3U,4608,WXN,6403,SZX,3374,,0,319,1052.7051257981975
3U,4608,XIC,3396,CTU,3395,,0,320,334.8555541464881
3U,4608,XIY,3379,BHY,6351,,0,321,1436.2494860263794
3U,4608,XIY,3379,CKG,3393,,0,319,562.0029409151974
3U,4608,XIY,3379,CTU,3395,,0,320 319,622.7660519319485
3U,4608,XIY,3379,FOC,3385,,0,319,1410.8998118914028
3U,4608,XIY,3379,GXH,9311,,0,319,560.1700994876901
3U,4608,XIY,3379,HRB,3400,,0,321,1932.4884995411965
3U,4608,XIY,3379,KMG,3382,,0,320,1180.7543194114035
3U,4608,XIY,3379,LXA,4097,,0,319,1776.3068843562007
3U,4608,XIY,3379,LYI,6385,,0,319 320,884.7635470959456
3U,4608,XIY,3379,TNA,4108,,0,320,809.992000239969
3U,4608,XIY,3379,URC,3399,,0,319,2105.230272825541
3U,4608,XIY,3379,UYN,6368,,0,319,441.4865985626296
3U,4608,XIY,3379,XMN,3383,,0,319,1425.3290145384908
3U,4608,XIY,3379,XNN,6366,,0,319,649.8016015044764
3U,4608,XIY,3379,YBP,4110,,0,319,743.365657432134
3U,4608,XMN,3383,CSX,3371,,0,321,634.9914638143396
3U,4608,XMN,3383,CTU,3395,,0,320,1548.8588644889758
3U,4608,XMN,3383,CZX,4109,,0,321,835.8969226020662
3U,4608,XMN,3383,KMG,3382,,0,320,1534.3372232268882
3U,4608,XMN,3383,KOW,6379,,0,320,367.0531489955296
3U,4608,XMN,3383,XIY,3379,,0,319,1425.3290145384908
3U,4608,XNN,6366,CKG,3393,,0,320,869.4984324945889
3U,4608,XNN,6366,CTU,3395,,0,320,684.5764467712169
3U,4608,XNN,6366,LXA,4097,,0,319,1312.1291335777557
3U,4608,XNN,6366,MIG,6400,,0,320,619.1211745582663
3U,4608,XNN,6366,XIY,3379,,0,319,649.8016015044764
3U,4608,XNN,6366,ZHY,8043,,0,320,299.58652499042716
3U,4608,XUZ,4149,CTU,3395,,0,320,1334.8041219221727
3U,4608,XUZ,4149,DLC,3404,,0,320,651.3102389178131
3U,4608,XUZ,4149,HRB,3400,,0,320 321,1482.6894852016715
3U,4608,XUZ,4149,KMG,3382,,0,320,1726.7762185493914
3U,4608,XUZ,4149,KWE,3394,,0,321,1327.1859500996193
3U,4608,XUZ,4149,SHE,4144,,0,320,990.0669504087676
3U,4608,YBP,4110,SYX,4030,,0,319,1267.9000708142353
3U,4608,YBP,4110,XIY,3379,,0,319,743.365657432134
3U,4608,YIH,6361,CKG,3393,,0,319,474.42156422181995
3U,4608,YIH,6361,CTU,3395,,0,320,721.0946881782448
3U,4608,YIH,6361,HKG,3077,,0,320,948.5105105823757
3U,4608,YTY,8876,CTU,3395,,0,319,1509.0395792044017
3U,4608,ZHA,6357,CKG,3393,,0,319,1016.3955125711433
3U,4608,ZHA,6357,HKG,3077,,0,319,386.9538369387505
3U,4608,ZHY,8043,PEK,3364,,0,320,1027.8278366976338
3U,4608,ZHY,8043,XNN,6366,,0,320,299.58652499042716
3U,4608,ZUH,6355,CZX,4109,,0,320,1271.1857960652278
3U,4608,ZUH,6355,HAK,4120,,0,320,380.4875569875634
4G,2524,NUX,4364,TJM,4111,,0,TU5,1147.2179878129753
4G,2524,NUX,4364,UFA,2992,,0,TU5,1695.9750039066737
4G,2524,NYM,6143,OVS,6140,,0,YK4,645.7269363688273
4G,2524,OVS,6140,NYM,6143,,0,YK4,645.7269363688273
4G,2524,OVS,6140,SVX,2975,,0,YK4,534.1101651282564
4G,2524,SVX,2975,OVS,6140,,0,YK4,534.1101651282564
4G,2524,TJM,4111,NUX,4364,,0,TU5,1147.2179878129753
4G,2524,UFA,2992,NUX,4364,,0,TU5,1695.9750039066737
4H,8463,BKK,3885,DAC,3076,,0,AT7,1568.3236640367477
4H,8463,BZL,6176,DAC,3076,,0,DH8,116.32242240018415
4H,8463,CCU,3043,CGP,3069,,0,AT7,348.8845449245538
4H,8463,CCU,3043,DAC,3076,,0,AT7,239.16604798226183
4H,8463,CGP,3069,CCU,3043,,0,AT7,348.8845449245538
4H,8463,CGP,3069,DAC,3076,,0,DH8,228.8689131785803
4H,8463,CGP,3069,MCT,2194,,0,313,3429.345676859058
4H,8463,CXB,3068,DAC,3076,,0,DH8,310.67277963342605
4H,8463,DAC,3076,BKK,3885,,0,AT7,1568.3236640367477
4H,8463,DAC,3076,BZL,6176,,0,DH8,116.32242240018415
4H,8463,DAC,3076,CCU,3043,,0,AT7,239.16604798226183
4H,8463,DAC,3076,CGP,3069,,0,DH8,228.8689131785803
4H,8463,DAC,3076,CXB,3068,,0,DH8,310.67277963342605
4H,8463,DAC,3076,DXB,2188,,0,313,3536.9332887361466
4H,8463,DAC,3076,JED,2072,,0,313,5231.02773127311
4H,8463,DAC,3076,JSR,3071,,0,DH8,145.8964172356897
4H,8463,DAC,3076,KTM,3125,,0,AT7,661.7863504386532
4H,8463,DAC,3076,KUL,3304,,0,AT7,2642.3444655442045
4H,8463,DAC,3076,MCT,2194,,0,313,3262.238647560092
4H,8463,DAC,3076,SPD,3073,,0,DH8,260.7020597614167
4H,8463,DAC,3076,ZYL,3074,,0,313,193.98971844190896
4H,8463,DXB,2188,DAC,3076,,0,313,3536.9332887361466
4H,8463,JED,2072,DAC,3076,,0,313,5231.02773127311
4H,8463,JSR,3071,DAC,3076,,0,DH8,145.8964172356897
4H,8463,KTM,3125,DAC,3076,,0,AT7,661.7863504386532
4H,8463,KUL,3304,DAC,3076,,0,AT7,2642.3444655442045
4H,8463,MCT,2194,CGP,3069,,0,313,3429.345676859058
4H,8463,MCT,2194,DAC,3076,,0,313,3262.238647560092
4H,8463,RJH,3072,DAC,3076,,0,DH8,192.42989154866436
4H,8463,SPD,3073,DAC,3076,,0,DH8,260.7020597614167
4H,8463,SPD,3073,RJH,3072,,0,DH8,149.9189845945615
4H,8463,ZYL,3074,DAC,3076,,0,313,193.98971844190896
4Q,10758,DEL,3093,HEA,2048,,0,320,1543.0273880954937
4Q,10758,DEL,3093,KBL,2050,,0,320,1001.2921043477728
4Q,10758,DXB,2188,KBL,2050,,0,319,1686.394795552484
4Q,10758,HEA,2048,DEL,3093,,0,320,1543.0273880954937
4Q,10758,HEA,2048,KBL,2050,,0,319 320,641.9555846886482
4Q,10758,KBL,2050,DEL,3093,,0,320,1001.2921043477728
4Q,10758,KBL,2050,DXB,2188,,0,319,1686.394795552484
4Q,10758,KBL,2050,HEA,2048,,0,319 320,641.9555846886482
4Q,10758,KBL,2050,MZR,2053,,0,319,299.0300123651313
4Q,10758,MZR,2053,KBL,2050,,0,319,299.0300123651313
5J,1683,BCD,2423,CEB,4206,,0,320 ATR,117.57495058413244
5J,1683,BCD,2423,DVO,4090,,0,320,498.28545236128906
5J,1683,BCD,2423,MNL,2397,,0,320 319,468.0386442550076
5J,1683,BKI,3269,MNL,2397,,0,320,1097.018125918504
5J,1683,BKK,3885,MNL,2397,,0,320,2187.616352867424
5J,1683,BWN,3272,MNL,2397,,0,320,1255.2658871141018
5J,1683,BXU,4200,CEB,4206,,0,319,223.08625759670724
5J,1683,BXU,4200,MNL,2397,,0,320,785.6636043607376
5J,1683,CAN,3370,MNL,2397,,0,320,1277.9933840784893
5J,1683,CBO,2399,MNL,2397,,0,319 320,887.6554018895711
5J,1683,CEB,4206,BCD,2423,,0,320 ATR,117.57495058413244
5J,1683,CEB,4206,BXU,4200,,0,319,223.08625759670724
5J,1683,CEB,4206,CGM,6012,,0,ATR,141.7704342453868
5J,1683,CEB,4206,CRK,4140,,0,319,657.0135363703023
5J,1683,CEB,4206,DGT,2425,,0,ATR,131.3736339260871
5J,1683,CEB,4206,DPL,4201,,0,ATR,202.10956931226679
5J,1683,CEB,4206,DVO,4090,,0,320 319,398.4338759394864
5J,1683,CEB,4206,GES,2402,,0,320,488.2467221108851
5J,1683,CEB,4206,HKG,3077,,0,320,1711.4006440670655
5J,1683,CEB,4206,IAO,6974,,0,ATR,228.29718816830743
5J,1683,CEB,4206,ICN,3930,,0,320,3030.3580033942703
5J,1683,CEB,4206,ILO,2429,,0,319 320,172.58504935893916
5J,1683,CEB,4206,KLO,2430,,0,320,232.13198028952394
5J,1683,CEB,4206,LGP,4203,,0,ATR,318.01671078848943
5J,1683,CEB,4206,MNL,2397,,0,319 320 330 ATR,566.9447120672253
5J,1683,CEB,4206,MPH,2426,,0,ATR,284.8536004104535
5J,1683,CEB,4206,OZC,4204,,0,ATR,237.20981770979552
5J,1683,CEB,4206,PAG,2401,,0,ATR,281.2112872060157
5J,1683,CEB,4206,PPS,2433,,0,320,575.0134783311654
5J,1683,CEB,4206,PUS,2372,,0,320,2810.8905758209776
5J,1683,CEB,4206,SIN,3316,,0,320,2422.5181033946064
5J,1683,CEB,4206,SUG,6016,,0,ATR,175.52308911506054
5J,1683,CEB,4206,TAC,2422,,0,ATR 319,153.62913245557004
5J,1683,CEB,4206,USU,4199,,0,ATR,468.69081557666635
5J,1683,CEB,4206,ZAM,2404,,0,319,431.4816693933032
5J,1683,CGK,3275,MNL,2397,,0,320,2788.142660561933
5J,1683,CGM,6012,CEB,4206,,0,ATR,141.7704342453868
5J,1683,CRK,4140,CEB,4206,,0,319,657.0135363703023
5J,1683,CRK,4140,HKG,3077,,0,319,1056.3944825949893
5J,1683,CRK,4140,MFM,3121,,0,319,1066.5022812110365
5J,1683,CRK,4140,SIN,3316,,0,319,2381.6359533623336
5J,1683,CYZ,6733,MNL,2397,,0,319,280.43289188564864
5J,1683,DGT,2425,CEB,4206,,0,ATR,131.3736339260871
5J,1683,DGT,2425,MNL,2397,,0,319,626.5736881526625
5J,1683,DPL,4201,CEB,4206,,0,ATR,202.10956931226679
5J,1683,DPL,4201,DVO,4090,,0,ATR,302.26320920376236
5J,1683,DPL,4201,MNL,2397,,0,320 319,703.7657482564492
5J,1683,DPS,3940,MNL,2397,,0,320,2665.3732208064407
5J,1683,DVO,4090,BCD,2423,,0,320,498.28545236128906
5J,1683,DVO,4090,CEB,4206,,0,320 319,398.4338759394864
5J,1683,DVO,4090,DPL,4201,,0,ATR,302.26320920376236
5J,1683,DVO,4090,ILO,2429,,0,320 319,538.3361021237783
5J,1683,DVO,4090,MNL,2397,,0,320 330,963.7717824918856
5J,1683,DVO,4090,PPS,2433,,0,319,811.3975352413981
5J,1683,DVO,4090,ZAM,2404,,0,319,396.3958045480447
5J,1683,DXB,2188,MNL,2397,,0,330,6906.037517611002
5J,1683,GES,2402,CEB,4206,,0,320,488.2467221108851
5J,1683,GES,2402,ILO,2429,,0,319,603.1677311539571
5J,1683,GES,2402,MNL,2397,,0,320,1039.9236312136563
5J,1683,HAN,3199,MNL,2397,,0,319,1773.1394380956976
5J,1683,HKG,3077,CEB,4206,,0,320,1711.4006440670655
5J,1683,HKG,3077,CRK,4140,,0,319,1056.3944825949893
5J,1683,HKG,3077,ILO,2429,,0,319,1568.6037975560066
5J,1683,HKG,3077,MNL,2397,,0,320,1145.8580972448708
5J,1683,HKT,3179,MNL,2397,,0,320,2573.5622158321535
5J,1683,IAO,6974,CEB,4206,,0,ATR,228.29718816830743
5J,1683,ICN,3930,CEB,4206,,0,320,3030.3580033942703
5J,1683,ICN,3930,KLO,2430,,0,320,2896.3250691503604
5J,1683,ICN,3930,MNL,2397,,0,330,2608.84937690608
5J,1683,ILO,2429,CEB,4206,,0,319 320,172.58504935893916
5J,1683,ILO,2429,DVO,4090,,0,320 319,538.3361021237783
5J,1683,ILO,2429,GES,2402,,0,319,603.1677311539571
5J,1683,ILO,2429,HKG,3077,,0,319,1568.6037975560066
5J,1683,ILO,2429,MNL,2397,,0,320 319,438.83885685459444
5J,1683,ILO,2429,PPS,2433,,0,319,426.184082542642
5J,1683,ILO,2429,SIN,3316,,0,319,2298.972699358905
5J,1683,KIX,3992,MNL,2397,,0,320,2634.794394513902
5J,1683,KLO,2430,CEB,4206,,0,320,232.13198028952394
5J,1683,KLO,2430,ICN,3930,,0,320,2896.3250691503604
5J,1683,KLO,2430,MNL,2397,,0,320 ATR 319,347.17620190869707
5J,1683,KUL,3304,MNL,2397,,0,320,2489.88104762749
5J,1683,LAO,4202,MNL,2397,,0,319,411.33747572320686
5J,1683,LGP,4203,CEB,4206,,0,ATR,318.01671078848943
5J,1683,LGP,4203,MNL,2397,,0,320 319,329.3862311299875
5J,1683,MFM,3121,CRK,4140,,0,319,1066.5022812110365
5J,1683,MFM,3121,MNL,2397,,0,319,1155.5636607329438
5J,1683,MNL,2397,BCD,2423,,0,320 319,468.0386442550076
5J,1683,MNL,2397,BKI,3269,,0,320,1097.018125918504
5J,1683,MNL,2397,BKK,3885,,0,320,2187.616352867424
5J,1683,MNL,2397,BWN,3272,,0,320,1255.2658871141018
5J,1683,MNL,2397,BXU,4200,,0,320,785.6636043607376
5J,1683,MNL,2397,CAN,3370,,0,320,1277.9933840784893
5J,1683,MNL,2397,CBO,2399,,0,319 320,887.6554018895711
5J,1683,MNL,2397,CEB,4206,,0,319 320 330 ATR,566.9447120672253
5J,1683,MNL,2397,CGK,3275,,0,320,2788.142660561933
5J,1683,MNL,2397,CYZ,6733,,0,319,280.43289188564864
5J,1683,MNL,2397,DGT,2425,,0,319,626.5736881526625
5J,1683,MNL,2397,DPL,4201,,0,320 319,703.7657482564492
5J,1683,MNL,2397,DPS,3940,,0,320,2665.3732208064407
5J,1683,MNL,2397,DVO,4090,,0,320 330,963.7717824918856
5J,1683,MNL,2397,DXB,2188,,0,330,6906.037517611002
5J,1683,MNL,2397,GES,2402,,0,320,1039.9236312136563
5J,1683,MNL,2397,HAN,3199,,0,319,1773.1394380956976
5J,1683,MNL,2397,HKG,3077,,0,320,1145.8580972448708
5J,1683,MNL,2397,HKT,3179,,0,320,2573.5622158321535
5J,1683,MNL,2397,ICN,3930,,0,330,2608.84937690608
5J,1683,MNL,2397,ILO,2429,,0,320 319,438.83885685459444
5J,1683,MNL,2397,KIX,3992,,0,320,2634.794394513902
5J,1683,MNL,2397,KLO,2430,,0,320 ATR 319,347.17620190869707
5J,1683,MNL,2397,KUL,3304,,0,320,2489.88104762749
5J,1683,MNL,2397,LAO,4202,,0,319,411.33747572320686
5J,1683,MNL,2397,LGP,4203,,0,320 319,329.3862311299875
5J,1683,MNL,2397,MFM,3121,,0,319,1155.5636607329438
5J,1683,MNL,2397,MPH,2426,,0,ATR,304.6045540866926
5J,1683,MNL,2397,NGO,3942,,0,320,2759.8784858660392
5J,1683,MNL,2397,NRT,2279,,0,320,3050.791295791613
5J,1683,MNL,2397,OZC,4204,,0,320,768.10565415533
5J,1683,MNL,2397,PAG,2401,,0,319 320,788.7976051690215
5J,1683,MNL,2397,PEK,3364,,0,320,2875.9853924945683
5J,1683,MNL,2397,PPS,2433,,0,320 319,584.1982735894983
5J,1683,MNL,2397,PUS,2372,,0,320,2431.0108414196384
5J,1683,MNL,2397,PVG,3406,,0,320,1851.4353236666832
5J,1683,MNL,2397,REP,3035,,0,320,1860.388391470946
5J,1683,MNL,2397,RXS,6026,,0,320,374.10812080353105
5J,1683,MNL,2397,SGN,3205,,0,320,1611.3836001613436
5J,1683,MNL,2397,SIN,3316,,0,330 320,2374.851647744406
5J,1683,MNL,2397,SJI,2409,,0,319,238.7645055708152
5J,1683,MNL,2397,TAC,2422,,0,320,567.2299259755824
5J,1683,MNL,2397,TAG,3994,,0,319,620.3819032831909
5J,1683,MNL,2397,TPE,2276,,0,320,1175.4407491065485
5J,1683,MNL,2397,TUG,6021,,0,319,356.799048247548
5J,1683,MNL,2397,USU,4199,,0,ATR,283.4841305966515
5J,1683,MNL,2397,VRC,6022,,0,319,358.9651936377111
5J,1683,MNL,2397,WNP,6018,,0,ATR,263.5420770490813
5J,1683,MNL,2397,XMN,3383,,0,320,1156.1716879383332
5J,1683,MNL,2397,ZAM,2404,,0,320,851.1508232458168
5J,1683,MPH,2426,CEB,4206,,0,ATR,284.8536004104535
5J,1683,MPH,2426,MNL,2397,,0,ATR,304.6045540866926
5J,1683,NGO,3942,MNL,2397,,0,320,2759.8784858660392
5J,1683,NRT,2279,MNL,2397,,0,320,3050.791295791613
5J,1683,OZC,4204,CEB,4206,,0,ATR,237.20981770979552
5J,1683,OZC,4204,MNL,2397,,0,320,768.10565415533
5J,1683,PAG,2401,CEB,4206,,0,ATR,281.2112872060157
5J,1683,PAG,2401,MNL,2397,,0,319 320,788.7976051690215
5J,1683,PEK,3364,MNL,2397,,0,320,2875.9853924945683
5J,1683,PPS,2433,CEB,4206,,0,320,575.0134783311654
5J,1683,PPS,2433,DVO,4090,,0,319,811.3975352413981
5J,1683,PPS,2433,ILO,2429,,0,319,426.184082542642
5J,1683,PPS,2433,MNL,2397,,0,320 319,584.1982735894983
5J,1683,PUS,2372,CEB,4206,,0,320,2810.8905758209776
5J,1683,PUS,2372,MNL,2397,,0,320,2431.0108414196384
5J,1683,PVG,3406,MNL,2397,,0,320,1851.4353236666832
5J,1683,REP,3035,MNL,2397,,0,320,1860.388391470946
5J,1683,RXS,6026,MNL,2397,,0,320,374.10812080353105
5J,1683,SGN,3205,MNL,2397,,0,320,1611.3836001613436
5J,1683,SIN,3316,CEB,4206,,0,320,2422.5181033946064
5J,1683,SIN,3316,CRK,4140,,0,319,2381.6359533623336
5J,1683,SIN,3316,ILO,2429,,0,319,2298.972699358905
5J,1683,SIN,3316,MNL,2397,,0,320 330,2374.851647744406
5J,1683,SJI,2409,MNL,2397,,0,319,238.7645055708152
5J,1683,SUG,6016,CEB,4206,,0,ATR,175.52308911506054
5J,1683,TAC,2422,CEB,4206,,0,ATR 319,153.62913245557004
5J,1683,TAC,2422,MNL,2397,,0,320,567.2299259755824
5J,1683,TAG,3994,MNL,2397,,0,319,620.3819032831909
5J,1683,TPE,2276,MNL,2397,,0,320,1175.4407491065485
5J,1683,TUG,6021,MNL,2397,,0,319,356.799048247548
5J,1683,USU,4199,CEB,4206,,0,ATR,468.69081557666635
5J,1683,USU,4199,MNL,2397,,0,ATR,283.4841305966515
5J,1683,VRC,6022,MNL,2397,,0,319,358.9651936377111
5J,1683,WNP,6018,MNL,2397,,0,ATR,263.5420770490813
5J,1683,XMN,3383,MNL,2397,,0,320,1156.1716879383332
5J,1683,ZAM,2404,CEB,4206,,0,319,431.4816693933032
5J,1683,ZAM,2404,DVO,4090,,0,319,396.3958045480447
5J,1683,ZAM,2404,MNL,2397,,0,320,851.1508232458168
6E,2850,AMD,2994,BLR,3131,,0,320,1221.887618692724
6E,2850,AMD,2994,BOM,2997,,0,320,444.1601230984433
6E,2850,AMD,2994,CCU,3043,,0,320,1619.9425215464173
6E,2850,AMD,2994,DEL,3093,,0,320,756.5200189888294
6E,2850,AMD,2994,GOI,3007,,0,320,864.9557250806529
6E,2850,AMD,2994,JAI,3098,,0,320,525.502032727403
6E,2850,AMD,2994,MAA,3144,,0,320,1374.9509620605352
6E,2850,AMD,2994,PNQ,3017,,0,320,517.352839965015
6E,2850,BBI,3042,BLR,3131,,0,320,1165.6811342706067
6E,2850,BBI,3042,BOM,2997,,0,320,1361.6839358841062
6E,2850,BBI,3042,CCU,3043,,0,320,381.88687551825
6E,2850,BBI,3042,DEL,3093,,0,320,1277.7123486928344
6E,2850,BBI,3042,VTZ,3066,,0,320,391.2216011145738
6E,2850,BDQ,3001,BOM,2997,,0,320,363.0239445329348
6E,2850,BDQ,3001,DEL,3093,,0,320,794.4749998322467
6E,2850,BKK,3885,CCU,3043,,0,320,1636.841952555735
6E,2850,BKK,3885,DEL,3093,,0,320,2948.465919366041
6E,2850,BLR,3131,AMD,2994,,0,320,1221.887618692724
6E,2850,BLR,3131,BBI,3042,,0,320,1165.6811342706067
6E,2850,BLR,3131,BOM,2997,,0,320,834.1626560161055
6E,2850,BLR,3131,CCU,3043,,0,320,1546.8398946011118
6E,2850,BLR,3131,COK,3136,,0,320,367.26072156006865
6E,2850,BLR,3131,DEL,3093,,0,320,1710.0490531083108
6E,2850,BLR,3131,GAU,6173,,0,320,2039.38719020422
6E,2850,BLR,3131,GOI,3007,,0,320,482.9349060188483
6E,2850,BLR,3131,JAI,3098,,0,320,1527.9598849371816
6E,2850,BLR,3131,LKO,3105,,0,320,1544.1157978149206
6E,2850,BLR,3131,MAA,3144,,0,320,267.75063708772876
6E,2850,BLR,3131,NAG,3015,,0,320,889.2701622178369
6E,2850,BLR,3131,PNQ,3017,,0,320,722.6867080616062
6E,2850,BLR,3131,TRV,3153,,0,320,531.34960763269
6E,2850,BLR,3131,VTZ,3066,,0,320,776.1978384436837
6E,2850,BOM,2997,AMD,2994,,0,320,444.1601230984433
6E,2850,BOM,2997,BBI,3042,,0,320,1361.6839358841062
6E,2850,BOM,2997,BDQ,3001,,0,320,363.0239445329348
6E,2850,BOM,2997,BLR,3131,,0,320,834.1626560161055
6E,2850,BOM,2997,CCU,3043,,0,320,1665.4900710722998
6E,2850,BOM,2997,CJB,3135,,0,320,1001.7879421578439
6E,2850,BOM,2997,COK,3136,,0,320,1063.8121532621851
6E,2850,BOM,2997,DEL,3093,,0,320,1138.23012140583
6E,2850,BOM,2997,DXB,2188,,0,320,1926.1622120257405
6E,2850,BOM,2997,GAU,6173,,0,320,2071.068150458044
6E,2850,BOM,2997,GOI,3007,,0,320,424.8020548579013
6E,2850,BOM,2997,IDR,3008,,0,320,505.95321844078535
6E,2850,BOM,2997,IXC,3089,,0,320,1347.1843542076015
6E,2850,BOM,2997,IXJ,3100,,0,320,1524.9727545515875
6E,2850,BOM,2997,JAI,3098,,0,320,911.3284918417363
6E,2850,BOM,2997,LKO,3105,,0,320,1183.5833176033411
6E,2850,BOM,2997,MAA,3144,,0,320,1033.4048097267857
6E,2850,BOM,2997,MCT,2194,,0,320,1590.2509216422502
6E,2850,BOM,2997,NAG,3015,,0,320,682.5927828012447
6E,2850,BOM,2997,PAT,3061,,0,320,1448.7916928956415
6E,2850,BOM,2997,SXR,3112,,0,320,1667.3384745022624
6E,2850,BOM,2997,TRV,3153,,0,320,1257.706900354746
6E,2850,CCU,3043,AMD,2994,,0,320,1619.9425215464173
6E,2850,CCU,3043,BBI,3042,,0,320,381.88687551825
6E,2850,CCU,3043,BKK,3885,,0,320,1636.841952555735
6E,2850,CCU,3043,BLR,3131,,0,320,1546.8398946011118
6E,2850,CCU,3043,BOM,2997,,0,320,1665.4900710722998
6E,2850,CCU,3043,DEL,3093,,0,320,1312.6803602344007
6E,2850,CCU,3043,DIB,3057,,0,320,851.907984642544
6E,2850,CCU,3043,GAU,6173,,0,320,498.31197722930733
6E,2850,CCU,3043,IMF,3050,,0,320,602.156231592525
6E,2850,CCU,3043,IXA,3038,,0,320,316.5543967734848
6E,2850,CCU,3043,IXB,3040,,0,320,447.88536381702437
6E,2850,CCU,3043,IXR,3063,,0,320,328.1893171654427
6E,2850,CCU,3043,JAI,3098,,0,320,1356.7112254025358
6E,2850,CCU,3043,MAA,3144,,0,320,1385.705325560855
6E,2850,CCU,3043,NAG,3015,,0,320,985.1784826810289
6E,2850,CCU,3043,PAT,3061,,0,320,471.97604657308744
6E,2850,CCU,3043,PNQ,3017,,0,320,1577.3078407604942
6E,2850,CCU,3043,RPR,3020,,0,320,711.0459054311136
6E,2850,CJB,3135,BOM,2997,,0,320,1001.7879421578439
6E,2850,CJB,3135,DEL,3093,,0,320,1949.9797552901189
6E,2850,CJB,3135,MAA,3144,,0,320,403.8169696462432
6E,2850,COK,3136,BLR,3131,,0,320,367.26072156006865
6E,2850,COK,3136,BOM,2997,,0,320,1063.8121532621851
6E,2850,COK,3136,DEL,3093,,0,320,2048.904297611124
6E,2850,COK,3136,DXB,2188,,0,320,2782.5767920119843
6E,2850,COK,3136,MAA,3144,,0,320,517.6618683418503
6E,2850,COK,3136,TRV,3153,,0,320,194.19262805399237
6E,2850,DEL,3093,AMD,2994,,0,320,756.5200189888294
6E,2850,DEL,3093,BBI,3042,,0,320,1277.7123486928344
6E,2850,DEL,3093,BDQ,3001,,0,320,794.4749998322467
6E,2850,DEL,3093,BKK,3885,,0,320,2948.465919366041
6E,2850,DEL,3093,BLR,3131,,0,320,1710.0490531083108
6E,2850,DEL,3093,BOM,2997,,0,320,1138.23012140583
6E,2850,DEL,3093,CCU,3043,,0,320,1312.6803602344007
6E,2850,DEL,3093,CJB,3135,,0,320,1949.9797552901189
6E,2850,DEL,3093,COK,3136,,0,320,2048.904297611124
6E,2850,DEL,3093,DIB,3057,,0,320,1760.830652430791
6E,2850,DEL,3093,DXB,2188,,0,320,2183.598648378199
6E,2850,DEL,3093,GAU,6173,,0,320,1455.510565167629
6E,2850,DEL,3093,GOI,3007,,0,320,1504.2462866263768
6E,2850,DEL,3093,IDR,3008,,0,320,662.8578134192545
6E,2850,DEL,3093,IXB,3040,,0,320,1125.1637799461355
6E,2850,DEL,3093,IXJ,3100,,0,320,507.0459422374852
6E,2850,DEL,3093,IXR,3063,,0,320,1007.6660771068747
6E,2850,DEL,3093,KTM,3125,,0,320,815.1650805887408
6E,2850,DEL,3093,LKO,3105,,0,320,423.4749729982767
6E,2850,DEL,3093,MAA,3144,,0,320,1760.860801151847
6E,2850,DEL,3093,NAG,3015,,0,320,853.8940665650637
6E,2850,DEL,3093,PAT,3061,,0,320,856.7126348694096
6E,2850,DEL,3093,PNQ,3017,,0,320,1156.4652594305292
6E,2850,DEL,3093,RPR,3020,,0,320,944.83112676985
6E,2850,DEL,3093,SXR,3112,,0,320,642.0327376033458
6E,2850,DEL,3093,VNS,3084,,0,320,667.0005866069577
6E,2850,DIB,3057,CCU,3043,,0,320,851.907984642544
6E,2850,DIB,3057,GAU,6173,,0,320,373.3975268277669
6E,2850,DXB,2188,BOM,2997,,0,320,1926.1622120257405
6E,2850,DXB,2188,COK,3136,,0,320,2782.5767920119843
6E,2850,DXB,2188,DEL,3093,,0,320,2183.598648378199
6E,2850,DXB,2188,MAA,3144,,0,320,2933.1719033346326
6E,2850,DXB,2188,TRV,3153,,0,320,2947.1019430464385
6E,2850,GAU,6173,BLR,3131,,0,320,2039.38719020422
6E,2850,GAU,6173,BOM,2997,,0,320,2071.068150458044
6E,2850,GAU,6173,CCU,3043,,0,320,498.31197722930733
6E,2850,GAU,6173,DEL,3093,,0,320,1455.510565167629
6E,2850,GAU,6173,IMF,3050,,0,320,276.1240903760281
6E,2850,GAU,6173,IXA,3038,,0,320,249.19680129526017
6E,2850,GAU,6173,IXB,3040,,0,320,330.6718549795761
6E,2850,GOI,3007,AMD,2994,,0,320,864.9557250806529
6E,2850,GOI,3007,BLR,3131,,0,320,482.9349060188483
6E,2850,GOI,3007,BOM,2997,,0,320,424.8020548579013
6E,2850,GOI,3007,DEL,3093,,0,320,1504.2462866263768
6E,2850,IDR,3008,BOM,2997,,0,320,505.95321844078535
6E,2850,IDR,3008,DEL,3093,,0,320,662.8578134192545
6E,2850,IDR,3008,NAG,3015,,0,320,380.74650455773696
6E,2850,IDR,3008,RPR,3020,,0,320,635.8466104817279
6E,2850,IMF,3050,CCU,3043,,0,320,602.156231592525
6E,2850,IMF,3050,GAU,6173,,0,320,276.1240903760281
6E,2850,IMF,3050,IXA,3038,,0,320,286.1110429873444
6E,2850,IXA,3038,CCU,3043,,0,320,316.5543967734848
6E,2850,IXA,3038,GAU,6173,,0,320,249.19680129526017
6E,2850,IXA,3038,IMF,3050,,0,320,286.1110429873444
6E,2850,IXB,3040,CCU,3043,,0,320,447.88536381702437
6E,2850,IXB,3040,DEL,3093,,0,320,1125.1637799461355
6E,2850,IXB,3040,GAU,6173,,0,320,330.6718549795761
6E,2850,IXC,3089,BOM,2997,,0,320,1347.1843542076015
6E,2850,IXJ,3100,DEL,3093,,0,320,507.0459422374852
